SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018
040,3,5,45,000,South Carolina,South Carolina,4625364,4625381,4635656,4671422,4717112,4764153,4823793,4892253,4958235,5021219,5084127,10275,35766,45690,47041,59640,68460,65982,62984,62908,14180,57475,57522,56560,57287,58277,57757,56668,56238,9675,42035,42075,44661,44521,46825,47248,49134,49776,4505,15440,15447,11899,12766,11452,10509,7534,6462,1178,2742,5917,5153,6332,7406,5123,5706,5490,4477,17335,23939,29597,39857,49011,50184,49600,50775,5655,20077,29856,34750,46189,56417,55307,55306,56265,115,249,387,392,685,591,166,144,181,139195,139290,139056,138071,136467,137081,137052,137254,136774,135823,12.350815154,12.253670275,11.930897407,11.949796129,11.996032131,11.726728666,11.356933957,11.130346254,9.0329102217,8.9630606866,9.4208947857,9.2868691584,9.6386945883,9.5930272693,9.8470317114,9.8514192389,3.3179049321,3.2906095882,2.510002621,2.662926971,2.3573375425,2.1337013963,1.5099022452,1.2789270155,0.5892289718,1.2604736799,1.0869857556,1.3208251277,1.5244884596,1.0401515133,1.1435495369,1.0865535925,3.7251218911,5.0996247124,6.2432597338,8.3139809089,10.088671873,10.189139868,9.9404235943,10.049136368,4.3143508629,6.3600983924,7.3302454894,9.6348060367,11.613160333,11.229291381,11.083973131,11.135689961
050,3,5,45,001,South Carolina,Abbeville County,25417,25399,25310,25060,25000,24880,24775,24775,24633,24560,24541,-89,-250,-60,-120,-105,0,-142,-73,-19,64,228,280,273,242,247,227,205,202,89,290,252,278,263,318,312,277,275,-25,-62,28,-5,-21,-71,-85,-72,-73,2,6,18,0,-6,-8,-8,-10,-11,-67,-197,-105,-112,-75,80,-47,10,67,-65,-191,-87,-112,-81,72,-55,0,56,1,3,-1,-3,-3,-1,-2,-1,-2,901,901,901,899,908,904,959,961,923,925,9.0530077427,11.186576109,10.946271051,9.7472560669,9.9697275479,9.1887953368,8.3345191389,8.2279383312,11.51479055,10.067918498,11.146752205,10.593092337,12.835519677,12.629533679,11.261764885,11.201401193,-2.461782807,1.1186576109,-0.200481155,-0.84583627,-2.865792129,-3.440738342,-2.927245746,-2.973462862,0.2382370459,0.7191370356,0,-0.241667506,-0.322906155,-0.323834197,-0.406561909,-0.448056048,-7.822116339,-4.194966041,-4.490777867,-3.020843822,3.229061554,-1.902525907,0.4065619092,2.7290686544,-7.583879293,-3.475829005,-4.490777867,-3.262511328,2.9061553986,-2.226360104,0,2.2810126067
050,3,5,45,003,South Carolina,Aiken County,160099,160114,160531,161566,162910,163694,164213,165657,167103,168256,169401,417,1035,1344,784,519,1444,1446,1153,1145,465,1928,1942,1783,1882,1928,1980,1935,1906,392,1537,1541,1682,1694,1679,1707,1772,1800,73,391,401,101,188,249,273,163,106,19,23,64,105,130,184,114,142,138,317,627,885,589,233,1019,1064,856,907,336,650,949,694,363,1203,1178,998,1045,8,-6,-6,-11,-32,-8,-5,-8,-6,2439,2439,2432,2403,2405,2453,2468,2328,2297,2295,11.971548943,11.970068665,10.918421085,11.478864434,11.689453421,11.900468806,11.539872197,11.289563077,9.5437088827,9.4983912524,10.29993509,10.332197849,10.179767787,10.259646592,10.567779603,10.661706999,2.4278400606,2.4716774122,0.6184859953,1.1466665853,1.5096856337,1.6408222142,0.9720925933,0.6278560788,0.1428141212,0.3944821805,0.6429804901,0.7929077452,1.1155909904,0.685178507,0.8468536702,0.8173975366,3.8932371304,5.4549489022,3.6068143685,1.421134651,6.1781914087,6.394999399,5.1049770544,5.3723156931,4.0360512516,5.8494310827,4.2497948586,2.2140423962,7.2937823991,7.080177906,5.9518307247,6.1897132297
050,3,5,45,005,South Carolina,Allendale County,10419,10419,10354,10233,9982,9824,9700,9420,9048,9001,8903,-65,-121,-251,-158,-124,-280,-372,-47,-98,20,134,104,87,96,90,75,72,73,11,124,119,105,116,121,112,100,104,9,10,-15,-18,-20,-31,-37,-28,-31,0,0,-2,0,1,1,0,1,1,-79,-133,-239,-141,-106,-252,-339,-21,-67,-79,-133,-241,-141,-105,-251,-339,-20,-66,5,2,5,1,1,2,4,1,-1,1342,1342,1342,1342,1342,1372,1370,1188,1138,1143,13.017923933,10.289389068,8.785216601,9.8340503995,9.4142259414,8.122157245,7.9782813452,8.1546023235,12.046437072,11.773435568,10.602847622,11.882810899,12.656903766,12.129088152,11.080946313,11.617515639,0.9714868606,-1.4840465,-1.817631021,-2.0487605,-3.242677824,-4.006930908,-3.102664968,-3.462913315,0,-0.197872867,0,0.102438025,0.1046025105,0,0.1108094631,0.1117068811,-12.92077525,-23.64580757,-14.23810966,-10.85843065,-26.35983264,-36.71215075,-2.326998726,-7.484361037,-12.92077525,-23.84368044,-14.23810966,-10.75599262,-26.25523013,-36.71215075,-2.216189263,-7.372654155
050,3,5,45,007,South Carolina,Anderson County,187126,186943,187109,188153,188822,190022,191807,193743,195673,198268,200482,166,1044,669,1200,1785,1936,1930,2595,2214,532,2234,2176,2282,2219,2299,2287,2319,2304,433,1949,1949,2024,2022,2058,2243,2276,2189,99,285,227,258,197,241,44,43,115,30,130,142,132,165,128,78,108,109,58,636,335,829,1420,1567,1810,2443,1991,88,766,477,961,1585,1695,1888,2551,2100,-21,-7,-35,-19,3,0,-2,1,-1,2764,2764,2764,2768,2756,2845,2979,2905,2946,2946,11.906348098,11.544532131,12.047175091,11.623004015,11.925820257,11.745793701,11.773336616,11.556112853,10.38740933,10.340208237,10.68513689,10.591128489,10.675658151,11.519814286,11.555029814,10.979310345,1.5189387681,1.2043238942,1.3620382004,1.0318755254,1.2501621061,0.2259794153,0.2183068023,0.5768025078,0.6928492626,0.7533656078,0.6968567537,0.8642612269,0.6639865128,0.4005998726,0.5483054569,0.5467084639,3.3896317773,1.7773061874,4.376471582,7.437884498,8.1286473868,9.2959714033,12.402872511,9.9862068966,4.0824810399,2.5306717952,5.0733283357,8.3021457249,8.7926338996,9.696571276,12.951177968,10.532915361
050,3,5,45,009,South Carolina,Bamberg County,15987,15972,15956,15817,15691,15401,15156,14689,14484,14397,14275,-16,-139,-126,-290,-245,-467,-205,-87,-122,39,172,163,155,150,136,124,125,125,18,210,177,195,154,182,191,188,189,21,-38,-14,-40,-4,-46,-67,-63,-64,-1,-8,-10,3,0,2,0,4,4,-37,-93,-101,-258,-246,-431,-138,-28,-61,-38,-101,-111,-255,-246,-429,-138,-24,-57,1,0,-1,5,5,8,0,0,-1,1241,1239,1203,1165,1203,1158,990,957,1017,1013,10.826802631,10.346578647,9.970410395,9.8177177079,9.1137543977,8.501011209,8.656209965,8.7193080357,13.218770654,11.235241843,12.543419529,10.079523513,12.196347797,13.094299524,13.018939787,13.18359375,-2.391968023,-0.888663197,-2.573009134,-0.261805806,-3.082593399,-4.593288315,-4.362729822,-4.464285714,-0.503572215,-0.634759426,0.1929756851,0,0.1340258,0,0.2769987189,0.2790178571,-5.854027004,-6.411070204,-16.59590892,-16.10105704,-28.88255989,-9.460802797,-1.938991032,-4.255022321,-6.357599219,-7.045829631,-16.40293323,-16.10105704,-28.74853409,-9.460802797,-1.661992313,-3.976004464
050,3,5,45,011,South Carolina,Barnwell County,22621,22621,22637,22455,22354,22209,22026,21782,21611,21356,21112,16,-182,-101,-145,-183,-244,-171,-255,-244,67,292,320,302,314,246,248,238,235,37,237,251,280,265,256,269,276,289,30,55,69,22,49,-10,-21,-38,-54,1,-2,-3,-2,5,5,3,3,3,-13,-241,-168,-168,-240,-240,-152,-220,-194,-12,-243,-171,-170,-235,-235,-149,-217,-191,-2,6,1,3,3,1,-1,0,1,285,285,285,285,285,285,285,286,286,286,12.951299565,14.282844964,13.553845118,14.196902905,11.23082542,11.430415044,11.07826937,11.067156447,10.511842455,11.203106519,12.566478917,11.981462643,11.687363039,12.398313092,12.847068681,13.610247716,2.4394571099,3.0797384454,0.9873662007,2.2154402622,-0.456537619,-0.967898048,-1.768799311,-2.543091269,-0.088707531,-0.133901672,-0.089760564,0.2260653329,0.2282688093,0.1382711497,0.1396420509,0.1412828483,-10.68925752,-7.498493606,-7.53988735,-10.85113598,-10.95690285,-7.005738253,-10.24041706,-9.136290854,-10.77796505,-7.632395278,-7.629647914,-10.62507065,-10.72863404,-6.867467103,-10.10077501,-8.995008006
050,3,5,45,013,South Carolina,Beaufort County,162233,162231,162846,164029,167409,170968,175042,179825,183217,186492,188715,615,1183,3380,3559,4074,4783,3392,3275,2223,514,2078,2037,2034,2049,2078,2012,1942,1919,358,1303,1276,1389,1507,1495,1552,1655,1684,156,775,761,645,542,583,460,287,235,151,103,853,429,381,555,263,175,61,299,310,1726,2444,3073,3590,2658,2800,1920,450,413,2579,2873,3454,4145,2921,2975,1981,9,-5,40,41,78,55,11,13,7,5265,5259,5301,5242,5242,5271,5459,5512,5531,5534,12.714340344,12.291891696,12.0220937,11.843588336,11.711429916,11.084116989,10.505559778,10.229020247,7.9724665392,7.6997809545,8.2097778513,8.7107309037,8.4256918789,8.549974934,8.9529873495,8.9763783725,4.741873805,4.5921107417,3.8123158489,3.1328574319,3.2857380371,2.5341420552,1.5525724286,1.252641875,0.630210325,5.1472673622,2.5356333321,2.2022484899,3.1279324367,1.448868175,0.9466905052,0.3251538484,1.896749522,10.415220946,14.445426255,17.762492414,20.232932338,14.642933875,15.147048084,10.234350638,2.526959847,15.562488309,16.981059587,19.964740903,23.360864775,16.09180205,16.093738589,10.559504487
050,3,5,45,015,South Carolina,Berkeley County,177843,178316,179420,183692,189535,193971,198232,203035,208498,214470,221091,1104,4272,5843,4436,4261,4803,5463,5972,6621,612,2488,2589,2629,2556,2774,2739,2728,2761,223,1136,1177,1252,1284,1435,1404,1596,1626,389,1352,1412,1377,1272,1339,1335,1132,1135,83,76,676,424,412,595,362,283,189,594,2784,3661,2596,2539,2836,3747,4533,5264,677,2860,4337,3020,2951,3431,4109,4816,5453,38,60,94,39,38,33,19,24,33,3742,3731,3736,3736,3731,3740,3740,3796,3786,3837,13.703760823,13.873594354,13.710346122,13.034066542,13.826205494,13.311204691,12.899320989,12.677902751,6.2570226266,6.3071535553,6.5292329194,6.5476296714,7.1523449474,6.8232681219,7.5466701973,7.4662332027,7.4467381965,7.5664407988,7.1811132029,6.4864368707,6.6738605467,6.4879365689,5.3526507915,5.211669548,0.4186036264,3.6224603258,2.2111779216,2.1009528229,2.9656064416,1.7592756838,1.3381626979,0.8678462948,15.334111789,19.618087652,13.538249728,12.947376741,14.13522667,18.209961291,21.434245617,24.171126432,15.752715416,23.240547978,15.749427649,15.048329564,17.100833111,19.969236975,22.772408315,25.038972727
050,3,5,45,017,South Carolina,Calhoun County,15175,15176,15094,15093,14869,14989,14846,14760,14744,14693,14520,-82,-1,-224,120,-143,-86,-16,-51,-173,40,145,167,126,149,128,136,121,120,73,157,155,166,170,181,156,165,189,-33,-12,12,-40,-21,-53,-20,-44,-69,0,-1,-1,8,12,5,2,2,2,-50,13,-241,151,-135,-36,3,-6,-107,-50,12,-242,159,-123,-31,5,-4,-105,1,-1,6,1,1,-2,-1,-3,1,153,153,153,155,158,156,158,159,158,158,9.6067843774,11.147453441,8.4399490924,9.9882688118,8.6468958995,9.2190889371,8.220946428,8.2155204875,10.401828602,10.346438823,11.119298011,11.396011396,12.227251233,10.57483731,11.210381493,12.939444768,-0.795044224,0.8010146185,-2.679348918,-1.407742584,-3.580355333,-1.355748373,-2.989435065,-4.72392428,-0.066253685,-0.066751218,0.5358697836,0.8044243338,0.3377693711,0.1355748373,0.135883412,0.1369253415,0.8612979097,-16.08704359,10.114542166,-9.049773756,-2.431939472,0.203362256,-0.407650236,-7.325505768,0.7950442243,-16.15379481,10.65041195,-8.245349422,-2.094170101,0.3389370933,-0.271766824,-7.188580427
050,3,5,45,019,South Carolina,Charleston County,350209,350150,350963,357315,364628,371724,379814,389299,396785,401738,405905,813,6352,7313,7096,8090,9485,7486,4953,4167,1110,4784,4760,4621,4917,5079,4999,4882,4874,756,2886,2816,2872,2958,3123,3110,3442,3555,354,1898,1944,1749,1959,1956,1889,1440,1319,80,70,365,310,471,556,368,389,385,363,4263,4842,4911,5482,6840,5192,3102,2448,443,4333,5207,5221,5953,7396,5560,3491,2833,16,121,162,126,178,133,37,22,15,10365,10363,10360,10473,10481,10442,10470,10715,10850,10855,13.508819983,13.186636618,12.551062535,13.085166685,13.207422056,12.718742526,12.227575161,12.069689207,8.1493424898,7.8011698985,7.8006170962,7.8718574443,8.1210433317,7.9126403794,8.6209163668,8.8033945691,5.3594774933,5.3854667197,4.7504454391,5.2133092405,5.0863787246,4.8061021468,3.6066587938,3.2662946376,0.1976624998,1.0111601608,0.8419886141,1.2534296336,1.4458213552,0.9362867073,0.9742987992,0.9533915356,12.037646235,13.413801367,13.338729303,14.588750003,17.786723147,13.209784196,7.7693441516,6.0620843615,12.235308735,14.424961527,14.180717918,15.842179637,19.232544503,14.146070903,8.7436429508,7.0154758971
050,3,5,45,021,South Carolina,Cherokee County,55342,55488,55535,55701,55822,56061,56358,56511,56683,56925,57078,47,166,121,239,297,153,172,242,153,186,691,697,669,659,674,664,660,640,167,579,553,615,608,634,638,616,615,19,112,144,54,51,40,26,44,25,-2,-15,-17,-7,-8,-13,-13,-14,-13,37,75,6,194,259,132,161,216,142,35,60,-11,187,251,119,148,202,129,-7,-6,-12,-2,-5,-6,-2,-4,-1,832,832,922,993,1092,1140,1199,1235,1139,1138,12.424035384,12.499663746,11.958921373,11.723996833,11.943049021,11.732070604,11.618900077,11.227774708,10.410298824,9.9172368032,10.993627271,10.816676896,11.234262729,11.272682298,10.844306739,10.789189758,2.0137365601,2.5824269433,0.9652941019,0.907319937,0.7087862921,0.4593883068,0.7745933385,0.4385849495,-0.269696861,-0.304869847,-0.125130717,-0.142324696,-0.230355545,-0.229694153,-0.246461517,-0.228064174,1.3484843036,0.1076011226,3.4679084401,4.6077620331,2.3389947638,2.844673746,3.8025491163,2.4911625133,1.0787874429,-0.197268725,3.3427777232,4.4654373371,2.1086392189,2.6149795926,3.5560875995,2.2630983395
050,3,5,45,023,South Carolina,Chester County,33140,33147,33153,32869,32692,32729,32432,32395,32269,32285,32251,6,-284,-177,37,-297,-37,-126,16,-34,98,379,456,413,370,381,363,347,343,49,383,354,368,426,410,427,395,428,49,-4,102,45,-56,-29,-64,-48,-85,-2,-8,-8,-4,-4,-5,-5,-5,-5,-39,-273,-275,0,-238,3,-55,71,58,-41,-281,-283,-4,-242,-2,-60,66,53,-2,1,4,-4,1,-6,-2,-2,-2,218,218,218,218,218,218,218,218,218,218,11.481021478,13.910709111,12.625915226,11.356486242,11.754361609,11.227267104,10.750689345,10.629726044,11.602193208,10.799103125,11.250210177,13.075305781,12.64905055,13.206730174,12.237816402,13.263914714,-0.121171731,3.1116059853,1.3757050488,-1.718819539,-0.894688941,-1.979463071,-1.487127056,-2.63418867,-0.242343461,-0.244047528,-0.122284893,-0.122772824,-0.154256714,-0.154645552,-0.154909068,-0.154952275,-8.269970616,-8.389133784,0,-7.304983042,0.0925540284,-1.701101076,2.199708771,1.7974463865,-8.512314077,-8.633181312,-0.122284893,-7.427755866,-0.061702686,-1.855746629,2.0447997026,1.6424941118
050,3,5,45,025,South Carolina,Chesterfield County,46734,46729,46624,46503,46079,46131,46161,46156,46127,45920,45754,-105,-121,-424,52,30,-5,-29,-207,-166,115,520,501,512,532,542,500,462,463,136,477,469,490,493,531,534,552,562,-21,43,32,22,39,11,-34,-90,-99,0,7,14,39,33,18,8,9,9,-86,-169,-474,-4,-35,-31,0,-124,-74,-86,-162,-460,35,-2,-13,8,-115,-65,2,-2,4,-5,-7,-3,-3,-2,-2,874,874,874,871,872,874,874,873,874,874,11.167545395,10.822838133,11.105086216,11.528626533,11.742149333,10.836232025,10.038349973,10.101010101,10.244075295,10.13155905,10.627914543,10.683482859,11.503840029,11.573095803,11.993872695,12.260837315,0.9234701,0.6912790823,0.4771716734,0.8451436744,0.2383093038,-0.736863778,-1.955522722,-2.159827214,0.1503323419,0.3024345985,0.8458952391,0.7151215707,0.389960679,0.1733797124,0.1955522722,0.1963479285,-3.629452253,-10.23957141,-0.086758486,-0.758462272,-0.671598947,0,-2.69427575,-1.614416301,-3.479119912,-9.937136808,0.7591367531,-0.043340701,-0.281638268,0.1733797124,-2.498723478,-1.418068373
050,3,5,45,027,South Carolina,Clarendon County,34971,34951,34950,34684,34325,34272,34181,33978,34227,34000,33700,-1,-266,-359,-53,-91,-203,249,-227,-300,80,363,341,350,370,343,322,294,294,64,384,358,370,406,385,391,393,408,16,-21,-17,-20,-36,-42,-69,-99,-114,2,-8,-7,1,1,6,3,5,5,-14,-239,-342,-29,-49,-168,315,-130,-192,-12,-247,-349,-28,-48,-162,318,-125,-187,-5,2,7,-5,-7,1,0,-3,1,1661,1661,1661,1556,1481,1542,1447,1599,1600,1472,10.42594135,9.8827689142,10.204527895,10.81033702,10.064701653,9.4421230115,8.6182889472,8.6853766617,11.029094982,10.375458274,10.787643775,11.862153594,11.297114101,11.465435085,11.520365838,12.053175775,-0.603153632,-0.492689359,-0.58311588,-1.051816575,-1.232412447,-2.023312074,-2.90207689,-3.367799114,-0.229772812,-0.202872089,0.029155794,0.0292171271,0.1760589211,0.0879700902,0.1465695399,0.1477104874,-6.864462762,-9.911750641,-0.845518026,-1.431639227,-4.929649789,9.2368594678,-3.810808038,-5.672082718,-7.094235575,-10.11462273,-0.816362232,-1.4024221,-4.753590868,9.324829558,-3.664238498,-5.52437223
050,3,5,45,029,South Carolina,Colleton County,38892,38893,38896,38454,38116,37678,37540,37452,37596,37594,37660,3,-442,-338,-438,-138,-88,144,-2,66,112,471,441,449,438,457,464,452,437,95,464,445,499,523,528,496,565,574,17,7,-4,-50,-85,-71,-32,-113,-137,-1,-10,-10,-8,-17,-12,-12,-20,-20,-10,-443,-327,-383,-31,0,188,132,225,-11,-453,-337,-391,-48,-12,176,112,205,-3,4,3,3,-5,-5,0,-1,-2,388,388,388,388,389,387,389,389,389,389,12.178409825,11.518871621,11.847903528,11.646148528,12.187966716,12.365419465,12.022875382,11.614000585,11.99741435,11.623351182,13.167269177,13.906245845,14.081502027,13.218207014,15.028594228,15.255003056,0.1809954751,-0.104479561,-1.319365649,-2.260097317,-1.89353531,-0.852787549,-3.005718846,-3.641002472,-0.258564964,-0.261198903,-0.211098504,-0.452019463,-0.320034137,-0.319795331,-0.531985636,-0.531533208,-11.45442793,-8.541204127,-10.10634087,-0.824270786,0,5.0101268521,3.5111052002,5.9797485848,-11.71299289,-8.80240303,-10.31743938,-1.27629025,-0.320034137,4.6903315212,2.9791195638,5.4482153773
050,3,5,45,031,South Carolina,Darlington County,68681,68609,68521,68162,68055,67810,67654,67519,67259,67033,66802,-88,-359,-107,-245,-156,-135,-260,-226,-231,184,798,792,803,737,840,810,769,747,213,799,761,846,790,843,831,849,841,-29,-1,31,-43,-53,-3,-21,-80,-94,6,43,4,6,18,20,15,21,21,-60,-405,-137,-199,-112,-144,-253,-164,-155,-54,-362,-133,-193,-94,-124,-238,-143,-134,-5,4,-5,-9,-9,-8,-1,-3,-3,1345,1345,1345,1355,1360,1367,1377,1391,1391,1392,11.676653278,11.628504519,11.820557171,10.881119707,12.428517529,12.019765837,11.452655408,11.162999215,11.691285676,11.173348407,12.453538439,11.663615426,12.472905092,12.331389396,12.644089,12.567713976,-0.014632398,0.4551561112,-0.632981268,-0.782495718,-0.044387563,-0.311623559,-1.191433592,-1.404714761,0.6291930964,0.0587298208,0.0883229677,0.2657532629,0.295917084,0.2225882562,0.312751318,0.3138192551,-5.926121025,-2.011496362,-2.929378427,-1.653575858,-2.130603005,-3.754321922,-2.442438865,-2.316284978,-5.296927928,-1.952766542,-2.841055459,-1.387822595,-1.834685921,-3.531733666,-2.129687547,-2.002465723
050,3,5,45,033,South Carolina,Dillon County,32062,32059,32077,31747,31529,31410,31298,31165,30743,30551,30599,18,-330,-218,-119,-112,-133,-422,-192,48,119,444,429,455,427,406,398,379,374,135,329,357,376,333,406,401,377,375,-16,115,72,79,94,0,-3,2,-1,0,22,72,54,58,47,37,48,48,37,-475,-367,-256,-265,-179,-455,-243,3,37,-453,-295,-202,-207,-132,-418,-195,51,-3,8,5,4,1,-1,-1,1,-2,451,451,451,449,484,484,471,480,480,481,13.913261469,13.559643467,14.45844389,13.618677043,12.99969582,12.857788977,12.366626423,12.232215863,10.309601404,11.283899109,11.948076709,10.620654462,12.99969582,12.954706985,12.301367181,12.264922322,3.6036600652,2.2757443581,2.5103671809,2.9980225809,0,-0.096918007,0.0652592423,-0.03270646,0.6893958386,2.2757443581,1.715947187,1.8498437201,1.5048908954,1.1953220908,1.5662218162,1.5699100572,-14.88468288,-11.59997471,-8.134860738,-8.451872169,-5.731392985,-14.69923112,-7.928997944,0.0981193786,-14.19528704,-9.324230356,-6.418913551,-6.602028449,-4.226502089,-13.50390903,-6.362776128,1.6680294358
050,3,5,45,035,South Carolina,Dorchester County,136555,136173,137057,140167,142632,145571,148791,152854,156199,158881,160647,884,3110,2465,2939,3220,4063,3345,2682,1766,433,1761,1842,1804,1829,1936,1811,1759,1778,172,863,907,942,945,1047,1139,1211,1174,261,898,935,862,884,889,672,548,604,48,69,276,152,174,162,96,75,55,541,2108,1238,1899,2124,2978,2572,2059,1109,589,2177,1514,2051,2298,3140,2668,2134,1164,34,35,16,26,38,34,5,0,-2,2015,2015,2015,2006,2012,1984,1868,1815,1792,1799,12.704527747,13.02692018,12.518953654,12.426875752,12.836281059,11.719672678,11.165418306,11.12891515,6.2260121779,6.4144498389,6.537058948,6.4206657109,6.9419350561,7.3709040197,7.686936651,7.3483387997,6.4785155686,6.6124703411,5.9818947062,6.0062100407,5.8943460028,4.3487686578,3.4784816555,3.7805763501,0.4977923989,1.9519163788,1.0548120596,1.1822178134,1.0741102952,0.6212526654,0.4760695696,0.3442577802,15.207918506,8.7553350613,13.178211191,14.43121055,19.745064563,16.644394327,13.069696585,6.9414886958,15.705710905,10.70725144,14.233023251,15.613428364,20.819174858,17.265646993,13.545766155,7.2857464761
050,3,5,45,037,South Carolina,Edgefield County,26985,26975,26973,26898,26559,26561,26644,26767,26609,26772,27052,-2,-75,-339,2,83,123,-158,163,280,48,152,185,212,236,204,204,191,193,18,182,206,204,227,237,229,258,291,30,-30,-21,8,9,-33,-25,-67,-98,-4,-5,-8,-3,12,12,5,6,10,-24,-41,-315,1,67,147,-138,226,366,-28,-46,-323,-2,79,159,-133,232,376,-4,1,5,-4,-5,-3,0,-2,2,3045,3046,3045,3044,3045,3049,2970,2827,2748,2844,5.6431103933,6.9214508858,7.9819277108,8.8713466779,7.638875887,7.6438848921,7.1561042318,7.1715219976,6.7568821815,7.7071290944,7.6807228916,8.5330326097,8.8745763981,8.5806354916,9.6663606901,10.813020214,-1.113771788,-0.785678209,0.3012048193,0.3383140682,-1.235700511,-0.9367506,-2.510256458,-3.641498216,-0.185628631,-0.299305984,-0.112951807,0.4510854243,0.4493456404,0.1873501199,0.2247990858,0.3715814507,-1.522154777,-11.78517313,0.0376506024,2.5185602857,5.504484095,-5.170863309,8.4674322324,13.599881094,-1.707783409,-12.08447911,-0.075301205,2.96964571,5.9538297354,-4.983513189,8.6922313183,13.971462545
050,3,5,45,039,South Carolina,Fairfield County,23956,23960,23841,23571,23407,23199,23027,22878,22643,22612,22402,-119,-270,-164,-208,-172,-149,-235,-31,-210,58,231,242,231,210,215,208,193,200,100,271,263,284,289,301,305,290,301,-42,-40,-21,-53,-79,-86,-97,-97,-101,0,16,24,21,13,22,22,23,22,-80,-250,-168,-175,-103,-83,-158,45,-132,-80,-234,-144,-154,-90,-61,-136,68,-110,3,4,1,-1,-3,-2,-2,-2,1,397,397,397,399,398,399,397,397,397,397,9.7443685143,10.302694878,9.9128867528,9.0857958725,9.3671713321,9.1386393093,8.5294442603,8.8861243169,11.431705054,11.196730384,12.187272025,12.503785748,13.114039865,13.400408603,12.816263396,13.373617097,-1.687336539,-0.894035506,-2.274385272,-3.417989876,-3.746868533,-4.261769293,-4.286819136,-4.48749278,0.6749346157,1.021754864,0.901171523,0.5624540302,0.9585012526,0.96658685,1.0164622694,0.9774736749,-10.54585337,-7.152284048,-7.509762691,-4.456366547,-3.616163817,-6.941851014,1.988730527,-5.864842049,-9.870918755,-6.130529184,-6.608591169,-3.893912517,-2.657662564,-5.975264164,3.0051927964,-4.887368374
